time,load,wind,solar,price
2026-01-22 03:00:00,55651.62,24037.2,5.24,91.82
2026-01-22 04:00:00,57105.64,24396.579999999998,5.15,92.85
2026-01-22 05:00:00,61222.39,24395.82,5.04,93.19
2026-01-22 06:00:00,68340.66,24610.67,9.07,100.68
2026-01-22 07:00:00,74837.92,24424.440000000002,39.26,125.52
2026-01-22 08:00:00,77763.38,24778.96,1328.66,137.12
2026-01-22 09:00:00,77753.12,22594.61,7534.69,114.42
2026-01-22 10:00:00,76654.34,20860.62,15345.38,95.26
2026-01-22 11:00:00,75596.5,19248.6,20962.86,89.08
2026-01-22 12:00:00,73940.65,18915.09,22787.58,83.86
2026-01-22 13:00:00,72608.78,19594.82,20684.61,88.07
2026-01-22 14:00:00,71493.86,19758.78,14777.89,94.91
2026-01-22 15:00:00,71770.57,19902.47,6696.95,107.78
2026-01-22 16:00:00,72914.44,21955.96,987.76,130.9
2026-01-22 17:00:00,76348.57,24424.019999999997,41.01,136.37
2026-01-22 18:00:00,76537.85,25097.019999999997,14.02,129.67
2026-01-22 19:00:00,75006.8,26036.87,10.68,121.57
2026-01-22 20:00:00,71766.21,25731.620000000003,8.08,109.35
2026-01-22 21:00:00,67975.27,25299.66,7.51,106.95
2026-01-22 22:00:00,64581.68,24542.04,7.53,103.32
2026-01-22 23:00:00,61151.69,24362.61,7.66,97.31
2026-01-23 00:00:00,58034.19,23793.07,7.38,97.89
2026-01-23 01:00:00,56419.43,23331.18,7.31,97.25
2026-01-23 02:00:00,55350.05,23126.31,5.97,95.95
2026-01-23 03:00:00,55061.39,23997.28,5.84,95.0
2026-01-23 04:00:00,56144.57,23901.149999999998,6.02,95.62
2026-01-23 05:00:00,59468.87,24131.760000000002,6.24,97.0
2026-01-23 06:00:00,66871.82,25098.78,6.96,108.2
2026-01-23 07:00:00,73210.9,25273.03,14.06,133.0
2026-01-23 08:00:00,76226.42,25767.58,1005.65,152.94
2026-01-23 09:00:00,76152.34,24584.239999999998,5633.12,142.49
2026-01-23 10:00:00,76163.22,24827.29,12060.62,115.38
2026-01-23 11:00:00,75067.74,25401.05,16796.03,100.13
2026-01-23 12:00:00,72870.18,26089.600000000002,18417.12,96.21
2026-01-23 13:00:00,70914.51,26554.059999999998,16724.56,95.76
2026-01-23 14:00:00,69330.04,26508.76,12138.69,97.08
2026-01-23 15:00:00,69880.32,27592.26,5906.83,108.77
2026-01-23 16:00:00,71365.01,28463.28,1090.97,124.05
2026-01-23 17:00:00,73479.69,29183.07,75.04,136.08
2026-01-23 18:00:00,73771.81,29817.16,48.26,128.48
2026-01-23 19:00:00,72170.23,30179.27,17.24,116.8
2026-01-23 20:00:00,68680.74,29278.03,7.89,107.22
2026-01-23 21:00:00,64936.22,28882.82,7.24,103.96
2026-01-23 22:00:00,61795.09,27092.48,7.29,104.79
2026-01-23 23:00:00,58743.84,26967.420000000002,6.86,97.0
2026-01-24 00:00:00,55605.27,26605.25,6.83,99.8
2026-01-24 01:00:00,53795.26,25731.65,6.77,99.04
2026-01-24 02:00:00,52263.77,24538.92,5.97,98.32
2026-01-24 03:00:00,51716.54,22670.0,5.29,97.83
2026-01-24 04:00:00,51453.29,21602.489999999998,5.29,97.55
2026-01-24 05:00:00,51933.32,21145.27,5.24,98.91
2026-01-24 06:00:00,53292.89,21248.34,6.07,100.4
2026-01-24 07:00:00,56014.6,20620.97,10.79,104.06
2026-01-24 08:00:00,59683.79,19717.57,676.42,111.0
2026-01-24 09:00:00,62564.84,19264.3,3733.72,123.09
2026-01-24 10:00:00,63898.44,18221.61,7963.39,119.24
2026-01-24 11:00:00,64804.88,17331.88,11333.06,110.3
2026-01-24 12:00:00,63645.47,15654.27,13136.22,106.22
2026-01-24 13:00:00,61852.52,15040.74,12657.85,101.87
2026-01-24 14:00:00,60633.96,15224.279999999999,9728.19,105.12
2026-01-24 15:00:00,60180.6,15673.529999999999,5004.6,118.23
2026-01-24 16:00:00,61810.82,16723.95,1102.54,131.91
2026-01-24 17:00:00,64488.6,17936.02,61.32,146.72
2026-01-24 18:00:00,65347.32,18528.16,37.02,141.75
2026-01-24 19:00:00,63473.11,18581.800000000003,17.73,131.93
2026-01-24 20:00:00,60244.89,18285.58,8.34,118.67
2026-01-24 21:00:00,57827.95,17885.57,7.24,110.54
2026-01-24 22:00:00,56216.53,17083.059999999998,7.25,110.31
2026-01-24 23:00:00,53371.84,16843.13,7.27,104.15
2026-01-25 00:00:00,51137.83,16947.63,7.31,101.44
2026-01-25 01:00:00,49510.52,16879.86,7.36,101.76
2026-01-25 02:00:00,48122.33,16352.05,6.55,101.32
2026-01-25 03:00:00,47895.27,16050.54,5.91,101.77
2026-01-25 04:00:00,48089.47,15195.869999999999,5.89,100.86
2026-01-25 05:00:00,47780.76,14773.349999999999,5.82,100.51
2026-01-25 06:00:00,48262.97,14772.009999999998,6.76,99.97
2026-01-25 07:00:00,50143.29,15549.82,10.38,102.06
2026-01-25 08:00:00,53549.97,15968.64,478.35,103.76
2026-01-25 09:00:00,57567.81,16493.47,2524.58,108.89
2026-01-25 10:00:00,60400.32,17355.79,4945.69,113.19
2026-01-25 11:00:00,62161.54,17670.690000000002,6651.02,116.02
2026-01-25 12:00:00,61528.16,17713.09,7072.58,120.03
2026-01-25 13:00:00,60381.9,18137.83,5990.75,116.11
2026-01-25 14:00:00,59447.01,18732.260000000002,4137.92,114.32
2026-01-25 15:00:00,59565.86,19450.72,2079.58,111.75
2026-01-25 16:00:00,60695.0,20112.77,474.02,116.9
2026-01-25 17:00:00,64337.0,20693.86,15.39,131.21
2026-01-25 18:00:00,65143.05,20518.19,10.4,137.38
2026-01-25 19:00:00,63516.16,19625.800000000003,8.05,132.58
2026-01-25 20:00:00,61113.73,19016.21,6.14,124.02
2026-01-25 21:00:00,59143.9,17934.1,5.53,114.02
2026-01-25 22:00:00,57621.57,16463.75,5.88,111.94
2026-01-25 23:00:00,55017.86,16082.670000000002,6.27,104.49
2026-01-26 00:00:00,53125.14,16206.29,5.5,103.93
2026-01-26 01:00:00,51245.93,16118.62,5.4,101.11
2026-01-26 02:00:00,50518.37,17130.59,4.49,98.73
2026-01-26 03:00:00,50879.64,18024.86,4.2,95.85
2026-01-26 04:00:00,52132.4,18406.39,4.04,95.03
2026-01-26 05:00:00,56391.46,18521.73,3.87,97.19
2026-01-26 06:00:00,64824.83,18819.12,6.03,114.28
2026-01-26 07:00:00,70328.32,18680.63,13.91,153.2
2026-01-26 08:00:00,73851.12,19238.63,168.8,175.13
2026-01-26 09:00:00,75558.89,18798.97,810.97,177.97
2026-01-26 10:00:00,76543.23,19453.4,1847.9,178.01
2026-01-26 11:00:00,76655.33,19254.94,2765.22,170.34
2026-01-26 12:00:00,76499.68,19359.06,3129.67,156.03
2026-01-26 13:00:00,75570.03,19778.32,2782.91,149.39
2026-01-26 14:00:00,73944.42,19190.96,2128.95,147.78
2026-01-26 15:00:00,72888.89,18361.65,1267.42,159.97
2026-01-26 16:00:00,72500.07,17391.11,353.46,166.33
2026-01-26 17:00:00,73813.43,16645.870000000003,43.31,178.7
2026-01-26 18:00:00,73925.5,15407.48,27.35,178.02
2026-01-26 19:00:00,72007.76,14355.7,11.01,169.97
2026-01-26 20:00:00,68591.74,13150.51,10.06,154.17
2026-01-26 21:00:00,64702.62,12155.58,8.43,137.11
2026-01-26 22:00:00,61921.71,11127.35,6.21,121.5
2026-01-26 23:00:00,58577.95,11252.86,6.52,111.68
2026-01-27 00:00:00,55929.51,10741.460000000001,6.45,118.77
2026-01-27 01:00:00,53834.83,8710.05,4.65,113.7
2026-01-27 02:00:00,52375.66,7077.16,4.24,112.16
2026-01-27 03:00:00,53315.47,8187.76,4.37,111.49
2026-01-27 04:00:00,54807.36,8909.28,4.35,110.55
2026-01-27 05:00:00,57866.66,8444.91,4.17,111.65
2026-01-27 06:00:00,65435.59,9781.51,7.68,133.61
2026-01-27 07:00:00,71284.43,10847.41,23.23,159.88
2026-01-27 08:00:00,73595.32,11312.740000000002,1082.5,176.64
2026-01-27 09:00:00,74442.96,12318.99,4414.91,171.2
2026-01-27 10:00:00,74939.44,13786.099999999999,7768.78,148.46
2026-01-27 11:00:00,74445.04,14681.78,9892.05,133.29
2026-01-27 12:00:00,73737.63,15513.28,10173.72,123.03
2026-01-27 13:00:00,71823.48,17063.690000000002,8855.25,112.49
2026-01-27 14:00:00,71046.72,19239.37,6174.83,131.08
2026-01-27 15:00:00,71139.36,22168.46,2690.16,127.45
2026-01-27 16:00:00,71967.77,25179.949999999997,485.95,132.98
2026-01-27 17:00:00,74665.54,26417.269999999997,18.34,152.62
2026-01-27 18:00:00,74631.24,25763.050000000003,16.45,141.14
2026-01-27 19:00:00,72802.3,25121.58,9.59,138.88
2026-01-27 20:00:00,69124.1,23788.89,7.37,121.59
2026-01-27 21:00:00,65599.11,22020.73,6.69,119.37
2026-01-27 22:00:00,61864.46,20410.06,5.44,120.7
2026-01-27 23:00:00,58491.39,20011.760000000002,5.29,111.85
2026-01-28 00:00:00,55578.89,19971.01,5.35,105.48
2026-01-28 01:00:00,53688.92,20038.87,5.37,104.47
2026-01-28 02:00:00,52679.5,20483.11,5.38,104.47
2026-01-28 03:00:00,52952.23,20759.85,5.38,102.24
2026-01-28 04:00:00,54385.76,20140.07,5.34,104.71
2026-01-28 05:00:00,57830.56,20088.6,5.28,106.6
2026-01-28 06:00:00,65277.47,20050.120000000003,6.71,113.7
2026-01-28 07:00:00,70940.64,20170.54,31.96,143.6
2026-01-28 08:00:00,73369.89,20844.41,538.21,171.0
2026-01-28 09:00:00,73896.05,21240.190000000002,2401.21,173.65
2026-01-28 10:00:00,74210.51,20871.940000000002,4998.92,172.33
2026-01-28 11:00:00,74274.07,20222.309999999998,7226.73,166.24
2026-01-28 12:00:00,73954.49,19624.57,7464.2,157.09
2026-01-28 13:00:00,73141.85,19411.37,6096.33,147.91
2026-01-28 14:00:00,72854.71,19818.73,3780.04,145.04
2026-01-28 15:00:00,72540.05,20949.989999999998,1708.47,141.14
2026-01-28 16:00:00,73325.95,22944.11,350.13,147.13
2026-01-28 17:00:00,75449.32,24224.83,27.79,164.22
2026-01-28 18:00:00,74772.74,25237.73,35.56,170.43
2026-01-28 19:00:00,73364.18,26009.52,12.1,161.23
2026-01-28 20:00:00,70393.82,26362.61,6.93,134.27
2026-01-28 21:00:00,66380.18,25598.949999999997,4.46,119.01
2026-01-28 22:00:00,62462.64,24477.510000000002,4.02,117.0
2026-01-28 23:00:00,58413.49,23360.27,4.38,110.96
2026-01-29 00:00:00,55911.33,22282.760000000002,5.52,104.55
2026-01-29 01:00:00,54080.14,21375.690000000002,5.64,104.0
2026-01-29 02:00:00,53531.71,20642.850000000002,5.46,101.88
2026-01-29 03:00:00,53713.78,20127.42,5.57,100.02
2026-01-29 04:00:00,54732.91,20714.4,5.51,100.93
2026-01-29 05:00:00,58501.24,21241.25,5.46,104.64
2026-01-29 06:00:00,66094.29,21359.08,6.53,116.12
2026-01-29 07:00:00,72149.7,20634.53,9.1,149.6
2026-01-29 08:00:00,75147.31,19892.64,88.01,165.68
2026-01-29 09:00:00,76350.39,19614.92,510.02,168.04
2026-01-29 10:00:00,77274.86,20015.21,1095.31,160.68
2026-01-29 11:00:00,78001.67,20369.84,1730.96,152.79
2026-01-29 12:00:00,77930.82,20508.309999999998,2131.54,143.04
2026-01-29 13:00:00,77187.92,20567.71,2057.28,142.82
2026-01-29 14:00:00,75923.49,19932.079999999998,1677.92,142.99
2026-01-29 15:00:00,75122.43,19459.47,1058.18,147.61
2026-01-29 16:00:00,74616.56,19465.7,342.47,153.1
2026-01-29 17:00:00,76419.07,19266.62,24.24,159.48
2026-01-29 18:00:00,76457.88,18980.4,12.78,157.24
2026-01-29 19:00:00,75134.64,19370.08,12.27,150.04
2026-01-29 20:00:00,71246.44,19726.6,7.61,126.56
2026-01-29 21:00:00,67504.66,19594.21,6.61,113.57
2026-01-29 22:00:00,63800.79,18716.71,5.43,109.32
2026-01-29 23:00:00,60166.32,18503.059999999998,5.53,102.98
2026-01-30 00:00:00,57409.7,19100.61,5.46,111.07
2026-01-30 01:00:00,55394.93,19511.17,5.43,103.31
2026-01-30 02:00:00,54552.05,19669.059999999998,5.86,100.85
2026-01-30 03:00:00,54736.97,19805.04,5.77,97.39
2026-01-30 04:00:00,55796.86,19546.54,5.66,97.3
2026-01-30 05:00:00,59111.54,19247.11,5.54,96.28
2026-01-30 06:00:00,65776.51,19730.8,7.7,111.13
2026-01-30 07:00:00,71807.64,20375.489999999998,14.13,131.78
2026-01-30 08:00:00,74723.35,20993.56,513.0,143.76
2026-01-30 09:00:00,75070.84,20820.17,2263.8,147.04
2026-01-30 10:00:00,75213.21,21029.52,4556.49,132.63
2026-01-30 11:00:00,75302.89,21033.64,6808.78,126.1
2026-01-30 12:00:00,74682.48,21475.77,8387.26,118.21
2026-01-30 13:00:00,73011.56,21499.74,8220.67,110.39
2026-01-30 14:00:00,70912.34,21965.09,6351.55,110.32
2026-01-30 15:00:00,70146.62,23293.95,3323.09,111.2
2026-01-30 16:00:00,70893.85,25010.079999999998,802.67,114.94
2026-01-30 17:00:00,72947.57,26512.920000000002,62.98,124.81
2026-01-30 18:00:00,73463.22,27057.96,28.41,122.89
2026-01-30 19:00:00,71438.12,27620.79,10.9,113.09
2026-01-30 20:00:00,67869.6,27860.77,8.85,108.6
2026-01-30 21:00:00,64017.23,28359.5,6.43,101.68
2026-01-30 22:00:00,60389.12,27304.920000000002,6.14,101.09
2026-01-30 23:00:00,56945.45,26834.629999999997,6.6,92.7
2026-01-31 00:00:00,53805.6,26331.65,6.62,96.95
2026-01-31 01:00:00,52122.5,26374.24,5.91,97.38
2026-01-31 02:00:00,50958.59,26234.2,5.86,94.51
2026-01-31 03:00:00,50311.55,26738.120000000003,4.37,94.08
2026-01-31 04:00:00,50354.64,26879.530000000002,5.2,93.32
2026-01-31 05:00:00,50864.22,27291.64,7.14,94.06
2026-01-31 06:00:00,52651.7,29012.13,7.38,93.45
2026-01-31 07:00:00,55392.43,28771.329999999998,15.42,92.9
2026-01-31 08:00:00,58610.41,28683.11,794.87,103.96
2026-01-31 09:00:00,62232.49,27452.350000000002,3125.92,109.06
2026-01-31 10:00:00,63603.43,25586.39,5701.2,114.22
2026-01-31 11:00:00,63732.71,23917.33,7963.94,113.47
2026-01-31 12:00:00,62686.86,22385.96,9114.83,111.28
2026-01-31 13:00:00,61811.13,22606.82,8686.41,107.39
2026-01-31 14:00:00,60725.08,22559.04,6872.24,110.3
2026-01-31 15:00:00,60798.67,23087.29,3874.83,113.17
2026-01-31 16:00:00,61801.31,23532.2,933.44,119.36
2026-01-31 17:00:00,64398.26,24351.69,59.37,134.61
2026-01-31 18:00:00,65180.17,24172.85,57.0,138.04
2026-01-31 19:00:00,63740.8,24318.3,19.22,133.95
2026-01-31 20:00:00,60375.31,23985.54,7.05,125.65
2026-01-31 21:00:00,57754.95,23386.989999999998,9.32,114.21
2026-01-31 22:00:00,56091.71,22231.25,6.34,114.15
2026-01-31 23:00:00,53406.02,21571.28,5.43,105.9
2026-02-01 00:00:00,49546.98,21109.45,0.0,96.09
2026-02-01 01:00:00,47426.18,20610.489999999998,0.0,94.01
2026-02-01 02:00:00,46581.08,20572.85,0.0,98.4
2026-02-01 03:00:00,45994.79,20361.379999999997,0.0,96.06
2026-02-01 04:00:00,46114.09,20210.61,0.0,98.31
2026-02-01 05:00:00,46281.9,20246.9,0.0,98.22
2026-02-01 06:00:00,47003.08,20408.41,0.0,96.02
2026-02-01 07:00:00,48716.2,20517.27,4.38,99.5
2026-02-01 08:00:00,52066.5,20906.15,566.65,105.26
2026-02-01 09:00:00,55580.64,21084.97,2514.65,109.23
2026-02-01 10:00:00,58280.87,21437.829999999998,4948.47,109.85
2026-02-01 11:00:00,59712.54,20879.89,7462.55,108.16
2026-02-01 12:00:00,59718.63,20750.14,8957.45,107.13
2026-02-01 13:00:00,58185.65,21202.56,8625.59,100.39
2026-02-01 14:00:00,56965.92,21941.57,6762.12,102.24
2026-02-01 15:00:00,56785.23,22906.09,3777.01,108.96
2026-02-01 16:00:00,58136.17,24470.69,1058.08,114.67
2026-02-01 17:00:00,61338.13,24963.85,21.13,129.49
2026-02-01 18:00:00,63049.85,25793.82,0.0,136.84
2026-02-01 19:00:00,62369.57,26510.81,0.0,137.39
2026-02-01 20:00:00,60209.67,25784.46,0.0,125.59
2026-02-01 21:00:00,57910.08,26766.75,0.0,113.86
2026-02-01 22:00:00,56404.16,26488.03,0.0,113.89
2026-02-01 23:00:00,53940.99,27983.510000000002,0.0,106.55
2026-02-02 00:00:00,51193.75,28796.54,0.0,99.59
2026-02-02 01:00:00,49839.98,29612.49,0.0,97.99
2026-02-02 02:00:00,49307.64,29936.98,0.0,95.09
2026-02-02 03:00:00,49776.86,29986.6,0.0,91.0
2026-02-02 04:00:00,51293.62,30096.769999999997,0.0,91.73
2026-02-02 05:00:00,55097.49,29916.309999999998,0.0,94.72
2026-02-02 06:00:00,63180.79,30336.85,0.0,106.57
2026-02-02 07:00:00,69092.8,29504.899999999998,12.51,122.89
2026-02-02 08:00:00,72333.75,29633.89,1016.54,136.87
2026-02-02 09:00:00,73112.0,29772.440000000002,3897.03,140.16
2026-02-02 10:00:00,73835.65,28591.649999999998,7428.28,124.54
2026-02-02 11:00:00,73530.3,27988.620000000003,10564.61,114.67
2026-02-02 12:00:00,73014.08,27450.88,12411.16,109.21
2026-02-02 13:00:00,72613.74,27170.9,12214.8,104.0
2026-02-02 14:00:00,71318.94,28475.29,9342.62,102.9
2026-02-02 15:00:00,71021.87,29976.15,5403.08,105.08
2026-02-02 16:00:00,71380.41,31153.37,1490.92,109.78
2026-02-02 17:00:00,73461.76,32709.19,27.08,118.2
2026-02-02 18:00:00,74649.31,33827.19,0.0,118.97
2026-02-02 19:00:00,73315.28,34557.36,0.0,105.0
2026-02-02 20:00:00,70017.76,34711.79,0.0,102.26
2026-02-02 21:00:00,66271.75,35391.759999999995,0.0,102.02
2026-02-02 22:00:00,62889.11,34117.1,0.0,101.23
2026-02-02 23:00:00,59419.54,35181.32,0.0,91.38
2026-02-03 00:00:00,56846.21,35561.88,0.0,91.72
2026-02-03 01:00:00,54964.81,35845.78,0.0,89.37
2026-02-03 02:00:00,53881.61,36192.03,0.0,84.01
2026-02-03 03:00:00,54598.38,37353.03,0.0,79.94
2026-02-03 04:00:00,56072.43,38581.49,0.0,76.84
2026-02-03 05:00:00,59773.94,39787.72,0.0,82.16
2026-02-03 06:00:00,67015.72,41675.21,0.0,91.16
2026-02-03 07:00:00,72660.39,42518.35,17.21,97.69
2026-02-03 08:00:00,75852.91,41844.23,1316.52,106.27
2026-02-03 09:00:00,76369.8,40788.17,4843.75,108.23
2026-02-03 10:00:00,76661.59,40535.21,7844.33,99.94
2026-02-03 11:00:00,76946.05,39709.28,9419.42,90.83
2026-02-03 12:00:00,76963.92,38601.68,10654.7,87.95
2026-02-03 13:00:00,75584.73,37538.01,10109.95,89.91
2026-02-03 14:00:00,74510.05,37993.04,7777.86,93.15
2026-02-03 15:00:00,73773.34,37878.17,4170.94,100.41
2026-02-03 16:00:00,74292.43,38323.71,1115.79,106.62
2026-02-03 17:00:00,76708.58,38959.2,30.07,125.77
2026-02-03 18:00:00,76841.44,38077.97,0.0,126.35
2026-02-03 19:00:00,75182.89,37247.23,0.0,123.23
2026-02-03 20:00:00,71570.94,36057.89,0.0,112.9
2026-02-03 21:00:00,67582.97,34195.6,0.0,103.29
2026-02-03 22:00:00,64057.79,30506.17,0.0,100.9
2026-02-03 23:00:00,60324.89,29848.82,0.0,94.81
2026-02-04 00:00:00,57661.26,28250.13,0.0,95.0
2026-02-04 01:00:00,55760.5,26666.399999999998,0.0,92.79
2026-02-04 02:00:00,55473.6,25868.51,0.0,92.96
2026-02-04 03:00:00,54783.67,24909.71,0.0,94.62
2026-02-04 04:00:00,56063.6,24151.58,0.0,93.96
2026-02-04 05:00:00,59159.92,23507.239999999998,0.0,96.59
2026-02-04 06:00:00,66330.48,23072.2,0.0,105.29
2026-02-04 07:00:00,71505.5,23313.58,11.32,122.94
2026-02-04 08:00:00,74496.12,22860.94,1300.5,131.61
2026-02-04 09:00:00,75392.65,22749.99,4975.61,122.67
2026-02-04 10:00:00,75019.08,22013.56,8823.88,110.0
2026-02-04 11:00:00,74863.15,21111.34,11401.75,98.71
2026-02-04 12:00:00,74118.04,20644.75,12244.38,91.91
2026-02-04 13:00:00,73269.56,20891.05,11097.86,91.38
2026-02-04 14:00:00,71507.94,21050.03,7819.1,96.08
2026-02-04 15:00:00,71414.2,23125.089999999997,4095.04,102.88
2026-02-04 16:00:00,71651.21,25716.230000000003,1198.96,114.18
2026-02-04 17:00:00,73935.94,27972.66,42.93,124.62
2026-02-04 18:00:00,74959.17,28528.02,0.0,117.04
2026-02-04 19:00:00,73653.77,29195.28,0.0,104.52
2026-02-04 20:00:00,70466.51,28893.280000000002,0.0,96.29
2026-02-04 21:00:00,66188.79,28703.11,0.0,94.75
2026-02-04 22:00:00,62696.87,27125.2,0.0,93.82
2026-02-04 23:00:00,58990.33,26220.68,0.0,86.31
2026-02-05 00:00:00,56175.47,25626.04,0.0,90.3
2026-02-05 01:00:00,55010.95,25074.8,0.0,88.44
2026-02-05 02:00:00,54288.24,24485.5,0.0,87.43
2026-02-05 03:00:00,54515.57,23069.05,0.0,87.8
2026-02-05 04:00:00,55458.56,22238.41,0.0,89.57
2026-02-05 05:00:00,58973.27,21148.65,0.0,91.51
2026-02-05 06:00:00,66646.5,21462.08,0.0,102.85
2026-02-05 07:00:00,72930.15,20198.239999999998,5.75,113.32
2026-02-05 08:00:00,75617.15,19389.72,657.4,125.37
2026-02-05 09:00:00,76657.36,18762.82,2768.09,121.52
2026-02-05 10:00:00,76281.82,17968.56,5891.87,118.19
2026-02-05 11:00:00,76508.17,17152.760000000002,9281.07,121.07
2026-02-05 12:00:00,75579.68,17290.94,11495.85,108.25
2026-02-05 13:00:00,73773.87,17025.5,12079.06,109.76
2026-02-05 14:00:00,72080.06,16476.5,10396.24,110.1
2026-02-05 15:00:00,70826.65,16452.86,6592.34,116.98
2026-02-05 16:00:00,70793.06,16675.48,2190.82,126.0
2026-02-05 17:00:00,72873.22,17213.56,60.76,140.5
2026-02-05 18:00:00,73945.91,17590.07,0.0,136.64
2026-02-05 19:00:00,72539.94,17055.690000000002,0.0,132.91
2026-02-05 20:00:00,68960.93,16065.93,0.0,120.81
2026-02-05 21:00:00,65699.43,15417.619999999999,0.0,107.78
2026-02-05 22:00:00,62748.23,14744.01,0.0,105.88
2026-02-05 23:00:00,59357.92,14264.79,0.0,100.04
2026-02-06 00:00:00,56246.78,13575.48,0.0,99.31
2026-02-06 01:00:00,54230.28,12506.130000000001,0.0,99.13
2026-02-06 02:00:00,53089.69,11316.82,0.0,98.09
2026-02-06 03:00:00,53061.92,10125.060000000001,0.0,98.23
2026-02-06 04:00:00,54316.8,9796.53,0.0,98.74
2026-02-06 05:00:00,57954.25,10085.64,0.0,102.33
2026-02-06 06:00:00,64960.84,10547.41,0.0,115.42
2026-02-06 07:00:00,70444.19,10574.86,18.24,139.46
2026-02-06 08:00:00,72952.15,10494.41,1004.52,144.74
2026-02-06 09:00:00,73824.34,10413.35,3188.69,144.2
2026-02-06 10:00:00,73816.87,9834.48,5472.89,142.09
2026-02-06 11:00:00,73611.53,9239.21,7415.49,138.91
2026-02-06 12:00:00,72958.34,8987.24,8251.76,136.21
2026-02-06 13:00:00,71115.58,9195.78,7735.11,135.89
2026-02-06 14:00:00,69400.49,9448.689999999999,5972.96,135.67
2026-02-06 15:00:00,69114.7,10148.69,3497.31,139.47
2026-02-06 16:00:00,69129.66,11239.45,1260.38,133.96
2026-02-06 17:00:00,70738.31,12115.400000000001,62.35,137.19
2026-02-06 18:00:00,71551.55,13136.439999999999,0.03,132.19
2026-02-06 19:00:00,69873.17,13798.92,0.0,125.63
2026-02-06 20:00:00,65773.31,14056.369999999999,0.0,110.98
2026-02-06 21:00:00,62180.74,14229.29,0.0,108.85
2026-02-06 22:00:00,59664.22,13838.529999999999,0.0,106.26
2026-02-06 23:00:00,55948.81,13342.36,0.0,102.24
2026-02-07 00:00:00,52489.01,13284.630000000001,0.0,101.49
2026-02-07 01:00:00,50514.52,13022.11,0.0,100.0
2026-02-07 02:00:00,49205.79,12753.72,0.0,98.04
2026-02-07 03:00:00,49013.95,12612.04,0.0,96.89
2026-02-07 04:00:00,49142.78,12348.24,0.0,96.4
2026-02-07 05:00:00,49386.25,11650.55,0.0,96.73
2026-02-07 06:00:00,50839.42,11212.0,0.0,97.1
2026-02-07 07:00:00,53271.25,10864.49,23.37,105.55
2026-02-07 08:00:00,56519.95,10471.220000000001,1383.96,114.08
2026-02-07 09:00:00,59347.38,9537.630000000001,5202.98,117.98
2026-02-07 10:00:00,61026.89,8191.85,10025.56,110.06
2026-02-07 11:00:00,61415.01,6649.52,13773.4,104.53
2026-02-07 12:00:00,60281.09,5895.280000000001,14858.62,100.12
2026-02-07 13:00:00,58058.67,5781.71,13659.87,97.39
2026-02-07 14:00:00,56547.18,6092.610000000001,10992.24,99.93
2026-02-07 15:00:00,56560.96,6552.049999999999,7063.53,106.33
2026-02-07 16:00:00,57200.08,7335.35,2624.74,120.29
2026-02-07 17:00:00,59771.09,8521.14,113.93,134.04
2026-02-07 18:00:00,61714.62,9932.5,1.05,135.33
2026-02-07 19:00:00,60271.57,10900.14,0.0,127.5
2026-02-07 20:00:00,57313.71,11709.55,0.0,113.4
2026-02-07 21:00:00,54916.93,11981.95,0.0,104.39
2026-02-07 22:00:00,53158.52,11661.43,0.0,104.07
2026-02-07 23:00:00,50543.28,11479.84,0.0,98.76
2026-02-08 00:00:00,47816.16,11208.880000000001,0.0,102.04
2026-02-08 01:00:00,45871.0,11179.49,0.0,99.05
2026-02-08 02:00:00,45103.04,11395.060000000001,0.0,97.57
2026-02-08 03:00:00,44782.38,11403.71,0.0,96.43
2026-02-08 04:00:00,45295.66,11730.96,0.0,94.86
2026-02-08 05:00:00,45312.64,11842.0,0.0,95.75
2026-02-08 06:00:00,45887.6,12142.689999999999,0.0,95.0
2026-02-08 07:00:00,48106.34,12740.53,21.67,95.81
2026-02-08 08:00:00,51406.73,13492.44,1341.47,100.35
2026-02-08 09:00:00,54351.97,13422.52,4550.49,101.99
2026-02-08 10:00:00,56005.54,13214.43,7994.0,102.65
2026-02-08 11:00:00,57688.42,12467.93,10689.41,99.6
2026-02-08 12:00:00,57526.77,11817.8,12775.15,96.57
2026-02-08 13:00:00,56088.37,11565.970000000001,13290.3,95.45
2026-02-08 14:00:00,54452.6,11631.560000000001,11280.36,97.22
2026-02-08 15:00:00,54335.22,12293.36,7361.48,103.32
2026-02-08 16:00:00,55395.34,12813.560000000001,2552.94,111.79
2026-02-08 17:00:00,58825.51,13861.3,111.33,127.63
2026-02-08 18:00:00,61365.39,14963.82,0.23,131.27
2026-02-08 19:00:00,60475.08,16152.71,0.0,126.91
2026-02-08 20:00:00,58561.21,16162.6,0.0,113.28
2026-02-08 21:00:00,56823.57,15527.119999999999,0.0,107.63
2026-02-08 22:00:00,55272.02,14735.84,0.0,105.14
2026-02-08 23:00:00,52627.83,13909.98,0.0,99.98
2026-02-09 00:00:00,50803.71,13151.91,0.0,96.75
2026-02-09 01:00:00,49496.91,12309.87,0.0,95.45
2026-02-09 02:00:00,48794.21,11664.61,0.0,95.7
2026-02-09 03:00:00,48692.3,11026.93,0.0,95.47
2026-02-09 04:00:00,49938.2,10547.5,0.0,96.57
2026-02-09 05:00:00,54196.27,10211.38,0.0,104.74
2026-02-09 06:00:00,62224.48,9879.560000000001,0.0,132.24
2026-02-09 07:00:00,67851.36,9954.2,18.89,158.59
